Broken/unreadable files:
dataset split   class_raw                                                                       filepath
 orvile   val  gametocyte     ..\data\raw\orvile\val\gametocyte\406e05f0-4444-414c-bb40-f4cb08e75ac9.png
 orvile   val  gametocyte     ..\data\raw\orvile\val\gametocyte\43bc935a-f655-45e1-a64d-fcb8b78267a6.png
 orvile   val  gametocyte     ..\data\raw\orvile\val\gametocyte\78ac1e98-7062-4e27-8d58-25c392cae889.png
 orvile   val  gametocyte     ..\data\raw\orvile\val\gametocyte\7db1373d-5bbf-47e6-ab40-30cba7678745.png
 orvile   val  gametocyte     ..\data\raw\orvile\val\gametocyte\a63fa2c7-3ec8-4bb7-bde6-a39e09d2f806.png
 orvile   val  gametocyte     ..\data\raw\orvile\val\gametocyte\c8fd1336-dd0a-4f97-abbf-be2c18b91e02.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\0154dd8e-72f8-4d78-a4dd-93e139577bd1.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\0546d843-d778-4aca-b8b5-bfe23d7c87da.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\13099edb-35d9-438f-b093-2cf2ebf9d255.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\21417261-475a-456f-b03f-57ac85a6e106.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\39cc33be-d752-40fe-b7a8-2e69a3517205.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\4d8a4ce8-0f9c-4f21-8844-4cf0e5514bbf.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\5836500a-221e-40ca-a8be-caaa37f7d300.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\584d62ed-4329-45dd-94ce-e929d8b2bb74.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\5c037ffc-f515-48b3-b231-c110fbd2b8ca.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\5ccca8ee-abea-458a-a891-bedd31c3ddc3.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\6dfafdf1-f588-4e80-8cf8-0126e1bf7af9.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\8cca114a-ed05-4b87-95b7-fae02487f08c.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\b3058064-d817-47dd-a8c4-cdb1f62374f8.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\c4494d4f-732f-431a-8a9d-62403f0b74fe.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\d532e31c-10ce-4313-9a36-bd5e01230254.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\da49db57-0c2f-4213-b322-c88c19fb9296.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\dedbb10c-43f1-45fb-bb40-3ce2fb874015.png
 orvile   val        ring           ..\data\raw\orvile\val\ring\eb6e8684-b84e-483d-b835-f59286d2516b.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\27388ff2-4000-4c9a-a2e3-addc448a5f92.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\32a1ea24-b6b7-4253-ad3e-bdf99c2c9b9d.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\3612aa3b-2906-44a6-9c80-6144511a35ce.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\5939f341-a886-4f63-ae87-2219d000a1d4.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\68442532-9cd2-4b42-9d4f-ddf8c13bb38c.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\6fd30823-3b77-40c9-ba5d-e1eda9660674.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\834a30bb-26bf-4e60-9ea1-3250b926892e.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\a85cd1ae-0c94-4387-8305-84ab8d96d137.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\b234b6ea-b54d-470c-8461-ba7f4a024796.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\bf20d04d-ff8a-4910-91d7-94054c267d1b.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\cc275c45-7511-4070-84af-10b8ffebda53.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\de0321fa-6f7d-4dd1-b96b-186701c3b1d9.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\e0e6b676-c39c-4542-8adf-de257a8e92e2.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\e3a4b3e7-9500-4b6c-a402-b6d3f45e714b.png
 orvile   val    schizont       ..\data\raw\orvile\val\schizont\e3ade58d-086c-47fa-9120-76beacb45395.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\0a7bfa8a-ee52-4f7a-b9c5-2919ecfa93ef.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\0ab56f9a-846d-49e2-a617-c6cc477fdfad.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\1574565f-f45b-4160-947e-25ce1a81aaca.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\1b7f47fc-26cd-4273-b848-88a7cbfd9f85.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\1e86933d-6a5a-4a3c-a0f2-ca22afd767b3.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\1f8f08ea-b5b3-4f68-94d4-3cc071b7dce8.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\20d4f65e-6c63-433a-935c-d568d577967b.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\252071ac-e9f2-41d2-abbb-87ef01b8a997.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\266180ed-77a3-4284-8292-50a49fc47fce.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\2aeb7b85-7df9-4a63-8d37-2eecaaa190e7.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\2c4d72f1-71a6-4bf1-b5d9-8023c7bbec74.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\3859deaf-6ae1-49a3-9051-898d0f0d7de6.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\4372709c-f356-4906-be17-415384d916e8.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\4849866a-73a2-4fcf-a407-2d0a25a09a89.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\4903d9c7-de88-426a-b42d-a7e797e5ebcd.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\50715879-2300-4dba-8f4a-3314ff8cfcce.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\550cf4ce-b641-44a3-8487-3e16d4049187.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\58594235-0d32-4a4e-91cd-4c800eaaaa73.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\58ced55c-bf0d-4204-b6b2-4f8992d92779.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\5e974892-0ebe-4037-8427-ea8616d6d3b8.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\5f300fd1-7eec-41ac-bbd1-0f4a943c757c.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\5f742392-278d-461c-a848-08def2c28878.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\61575482-91e1-4db9-83c7-687b7ddbbfc4.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\640c4a52-3742-4f57-aee3-9e3dc0887622.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\672e4ecf-a56b-462e-b83b-76f4efaa6634.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\6b5ed184-cb15-4d54-93bb-9a3ca00184a1.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\6c20abb2-c4bb-4de0-8774-03f4d30ce93d.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\71925778-a26e-483e-a07c-f3aaf740122a.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\729a38d6-66db-48e5-a00d-7d90d224290f.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\7c1cd7c7-7452-4428-a98e-dd7675c8ddea.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\7fdc8be8-7579-4a5c-b369-8a07ee0a8b7d.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\801296d9-3403-426f-859e-5c532858e025.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\8ad7ba46-5db8-4ba9-b3e0-3cac52f7efc3.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\8e0dfc1f-e3eb-4a3f-a1c4-249bdfbfaa27.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\939ad732-d7c5-4339-b087-4335b49d6a3c.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\9842445c-5899-4189-9f2e-3a3a179fdad3.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\997eabd9-55bf-4683-83c4-4cee4673a4ef.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\a3c0a876-be12-4ede-8aed-18b32a64401b.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\a7f1bbb1-6058-4642-bd66-cfb90dce762e.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\a89cace5-c818-4f23-a432-052b3433b81e.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\b2e34f5f-904e-4473-9dc7-c6bc1ce12640.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\b318889c-3c60-477c-b8f6-d18cb01a59df.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\b3606d0e-6fe5-478a-bb4b-64d7c4889d86.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\b701b5c5-b922-4315-b12a-aac4ec65ee8b.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\b91b1641-ee06-44d8-94cc-24cdb583cc37.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\bbaa004f-05dc-4cb8-8768-e148085bb0f9.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\cb08956d-dd6a-4e13-817b-40a0a93068f1.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\cbb58718-6319-48db-b84b-78ac9b12ff89.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\d1b48634-9ad5-46e8-b816-42d1d97c93cd.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\d5009906-bce1-4353-90b4-f4c79362f4cf.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\d82c657e-5678-41da-9a6e-3ad29430b759.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\dca685a8-a609-45d8-93d7-da1e4165b9bd.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\e0ff3476-226f-4125-b182-8e524d5503dd.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\f0fe292d-85ae-4c3a-a676-037dde2594e6.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\f62d4fb6-df7c-446c-94a8-d5aede0b1e0c.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\f68ae8e9-e760-4106-88e0-4bdef2785f06.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\fc15659f-6264-4dd5-ab17-43d89fb297b9.png
 orvile   val trophozoite    ..\data\raw\orvile\val\trophozoite\ff3b9d4d-373c-48ef-a75a-d23e2c2ade87.png
